global_round,round,loss,train_total_loss,mean_loss,classification_loss,train_classification_loss,contrastive_loss,train_contrastive_loss,heterogeneous_loss,train_heterogeneous_loss,weighted_classification_loss,weighted_contrastive_loss,weighted_heterogeneous_loss,accuracy,train_accuracy,macro_f1,train_macro_f1,weighted_f1,K_t,pseudo_batch_size,pseudo_yield,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
88,88,1.9334921836853027,1.9334921836853027,1.9334921836853027,0.6152229309082031,0.6152229309082031,3.953657865524292,3.953657865524292,1.8458069562911987,1.8458069562911987,0.6152229309082031,0.39536580443382263,0.9229034781455994,0.9375,0.9375,0.8571428571428571,0.8571428571428571,0.9308035714285714,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9992258064516129,0.6516841570846736,6.081368327140808,262.19609941044473,mmbind_weighted_contrastive,1.0,"[""client_025"", ""client_017"", ""client_032"", ""client_033"", ""client_029"", ""client_002"", ""client_009"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
89,89,1.9562489986419678,1.9562489986419678,1.9562489986419678,0.6375587582588196,0.6375587582588196,3.9101171493530273,3.9101171493530273,1.855357050895691,1.855357050895691,0.6375587582588196,0.39101171493530273,0.9276785254478455,0.84375,0.84375,0.7523529711029711,0.7523529711029711,0.8529633127289378,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994952681388013,0.6665829699486494,5.986356616020203,251.2822358457779,mmbind_weighted_contrastive,1.0,"[""client_005"", ""client_015"", ""client_036"", ""client_004"", ""client_022"", ""client_010"", ""client_020"", ""client_031""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
90,90,2.037175178527832,2.037175178527832,2.037175178527832,0.7129843235015869,0.7129843235015869,3.8631699085235596,3.8631699085235596,1.875747799873352,1.875747799873352,0.7129843235015869,0.3863169848918915,0.937873899936676,0.796875,0.796875,0.7980177717019822,0.7980177717019822,0.8046222326649959,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6595859001390636,5.900302618741989,252.1023888521595,mmbind_weighted_contrastive,1.0,"[""client_027"", ""client_006"", ""client_034"", ""client_016"", ""client_026"", ""client_013"", ""client_008"", ""client_037""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
91,91,1.8843978643417358,1.8843978643417358,1.8843978643417358,0.5863513350486755,0.5863513350486755,3.8885250091552734,3.8885250091552734,1.8183879852294922,1.8183879852294922,0.5863513350486755,0.3888525068759918,0.9091939926147461,0.796875,0.796875,0.7569872393401805,0.7569872393401805,0.7715219421101773,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995171997585999,0.668460319750011,5.780851632356644,252.42321683335467,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_011"", ""client_028"", ""client_008"", ""client_023"", ""client_016"", ""client_031"", ""client_039""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
92,92,1.9174492359161377,1.9174492359161377,1.9174492359161377,0.6203994750976562,0.6203994750976562,3.9191932678222656,3.9191932678222656,1.8102606534957886,1.8102606534957886,0.6203994750976562,0.39191934466362,0.9051303267478943,0.78125,0.78125,0.7823556475730388,0.7823556475730388,0.778191856452726,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9992916174734356,0.675013414118439,5.594281077384949,245.25870884620235,mmbind_weighted_contrastive,1.0,"[""client_034"", ""client_029"", ""client_003"", ""client_013"", ""client_015"", ""client_035"", ""client_026"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
93,93,1.8456730842590332,1.8456730842590332,1.8456730842590332,0.537259042263031,0.537259042263031,3.9646902084350586,3.9646902084350586,1.8238898515701294,1.8238898515701294,0.537259042263031,0.39646902680397034,0.9119449257850647,0.859375,0.859375,0.7167989417989418,0.7167989417989418,0.859970238095238,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9993067590987869,0.6587367821484804,5.54586187005043,251.79636635631323,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_017"", ""client_030"", ""client_038"", ""client_005"", ""client_027"", ""client_007"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
94,94,1.922825574874878,1.922825574874878,1.922825574874878,0.6390931606292725,0.6390931606292725,3.930621862411499,3.930621862411499,1.78134024143219,1.78134024143219,0.6390931606292725,0.39306220412254333,0.890670120716095,0.78125,0.78125,0.7473157446841657,0.7473157446841657,0.7859902341810237,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995475113122172,0.6573589560575783,5.431181728839874,248.30943257166655,mmbind_weighted_contrastive,1.0,"[""client_009"", ""client_000"", ""client_014"", ""client_033"", ""client_010"", ""client_022"", ""client_037"", ""client_025""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
95,95,1.8790295124053955,1.8790295124053955,1.8790295124053955,0.5969179272651672,0.5969179272651672,3.829857587814331,3.829857587814331,1.7982515096664429,1.7982515096664429,0.5969179272651672,0.38298577070236206,0.8991257548332214,0.796875,0.796875,0.7493867243867244,0.7493867243867244,0.783234126984127,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6454462800174952,5.3290314972400665,249.48956390755484,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_036"", ""client_020"", ""client_024"", ""client_002"", ""client_032"", ""client_018"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
96,96,1.7523741722106934,1.7523741722106934,1.7523741722106934,0.47792795300483704,0.47792795300483704,3.9337971210479736,3.9337971210479736,1.7621328830718994,1.7621328830718994,0.47792795300483704,0.39337971806526184,0.8810664415359497,0.890625,0.890625,0.8787878787878789,0.8787878787878789,0.890625,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995661605206074,0.6383873680606484,5.232997447252274,240.90832540171687,mmbind_weighted_contrastive,1.0,"[""client_022"", ""client_002"", ""client_000"", ""client_016"", ""client_026"", ""client_019"", ""client_039"", ""client_033""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
97,97,1.6812996864318848,1.6812996864318848,1.6812996864318848,0.4194132387638092,0.4194132387638092,3.89416241645813,3.89416241645813,1.7449404001235962,1.7449404001235962,0.4194132387638092,0.38941624760627747,0.8724702000617981,0.859375,0.859375,0.796448036665428,0.796448036665428,0.854599823485693,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9993627190653213,0.6371358148753643,5.130476266145706,242.40239660197403,mmbind_weighted_contrastive,1.0,"[""client_036"", ""client_037"", ""client_004"", ""client_012"", ""client_017"", ""client_027"", ""client_005"", ""client_021""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
98,98,1.9163248538970947,1.9163248538970947,1.9163248538970947,0.6619852185249329,0.6619852185249329,3.820875883102417,3.820875883102417,1.7445039749145508,1.7445039749145508,0.6619852185249329,0.3820875883102417,0.8722519874572754,0.671875,0.671875,0.6757275132275131,0.6757275132275131,0.6617683531746033,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999375650364204,0.6372658018954098,4.906024843454361,243.21192352043,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_018"", ""client_020"", ""client_034"", ""client_025"", ""client_035"", ""client_008"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
99,99,1.7393525838851929,1.7393525838851929,1.7393525838851929,0.5020579695701599,0.5020579695701599,3.846173048019409,3.846173048019409,1.7053546905517578,1.7053546905517578,0.5020579695701599,0.38461729884147644,0.8526773452758789,0.796875,0.796875,0.8119895536562202,0.8119895536562202,0.7882256054131054,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995920448750637,0.6391180660575628,4.808283418416977,251.0790133921546,mmbind_weighted_contrastive,1.0,"[""client_030"", ""client_013"", ""client_014"", ""client_009"", ""client_024"", ""client_029"", ""client_007"", ""client_032""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
100,100,1.6534101963043213,1.6534101963043213,1.6534101963043213,0.41817617416381836,0.41817617416381836,3.851344347000122,3.851344347000122,1.700199007987976,1.700199007987976,0.41817617416381836,0.38513442873954773,0.850099503993988,0.875,0.875,0.7938528138528138,0.7938528138528138,0.8525108225108226,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6364183379337192,4.71904382109642,249.19714412055328,mmbind_weighted_contrastive,1.0,"[""client_015"", ""client_003"", ""client_028"", ""client_010"", ""client_023"", ""client_001"", ""client_038"", ""client_031""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
101,101,1.7697733640670776,1.7697733640670776,1.7697733640670776,0.5291197896003723,0.5291197896003723,3.8626768589019775,3.8626768589019775,1.7087717056274414,1.7087717056274414,0.5291197896003723,0.38626769185066223,0.8543858528137207,0.796875,0.796875,0.7705536026100542,0.7705536026100542,0.771482651812793,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996080352768251,0.6410675849765539,4.64011886715889,237.88912179332692,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_006"", ""client_033"", ""client_034"", ""client_007"", ""client_026"", ""client_019"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
102,102,1.7217810153961182,1.7217810153961182,1.7217810153961182,0.4814087748527527,0.4814087748527527,3.858660936355591,3.858660936355591,1.7090123891830444,1.7090123891830444,0.4814087748527527,0.38586610555648804,0.8545061945915222,0.8125,0.8125,0.7425732763968059,0.7425732763968059,0.8063838428728134,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994236311239193,0.6433836547657847,4.5972462594509125,236.39507685453282,mmbind_weighted_contrastive,1.0,"[""client_023"", ""client_002"", ""client_036"", ""client_032"", ""client_018"", ""client_020"", ""client_012"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
103,103,1.506717562675476,1.506717562675476,1.506717562675476,0.2702854573726654,0.2702854573726654,3.974207639694214,3.974207639694214,1.6780226230621338,1.6780226230621338,0.2702854573726654,0.3974207639694214,0.8390113115310669,0.90625,0.90625,0.8601065601065602,0.8601065601065602,0.9096668956043955,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994347621290627,0.6698465850204229,4.511067271232605,244.614448246517,mmbind_weighted_contrastive,1.0,"[""client_027"", ""client_004"", ""client_013"", ""client_037"", ""client_010"", ""client_003"", ""client_035"", ""client_028""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
104,104,1.4591518640518188,1.4591518640518188,1.4591518640518188,0.2872466742992401,0.2872466742992401,3.847426176071167,3.847426176071167,1.5743250846862793,1.5743250846862793,0.2872466742992401,0.3847426176071167,0.7871625423431396,0.90625,0.90625,0.8899923605805959,0.8899923605805959,0.8957457983193278,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999630314232902,0.6453106570988894,4.484913766384125,243.4225527199451,mmbind_weighted_contrastive,1.0,"[""client_011"", ""client_025"", ""client_039"", ""client_030"", ""client_029"", ""client_008"", ""client_015"", ""client_009""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
105,105,1.6378180980682373,1.6378180980682373,1.6378180980682373,0.42507365345954895,0.42507365345954895,3.830268621444702,3.830268621444702,1.6594351530075073,1.6594351530075073,0.42507365345954895,0.3830268681049347,0.8297175765037537,0.859375,0.859375,0.7991311718584445,0.7991311718584445,0.8462958916083916,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6432435237802565,4.299994349479675,239.83737138743163,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_038"", ""client_014"", ""client_022"", ""client_024"", ""client_031"", ""client_017"", ""client_005""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
106,106,2.205761194229126,2.205761194229126,2.205761194229126,0.9090682864189148,0.9090682864189148,3.89980411529541,3.89980411529541,1.813425064086914,1.813425064086914,0.9090682864189148,0.38998040556907654,0.906712532043457,0.703125,0.703125,0.7127085877085878,0.7127085877085878,0.6996241605616605,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999644128113879,0.650075008161366,3.821413993835449,232.85358495425317,mmbind_weighted_contrastive,1.0,"[""client_032"", ""client_028"", ""client_002"", ""client_005"", ""client_037"", ""client_025"", ""client_014"", ""client_011""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
107,107,1.5381301641464233,1.5381301641464233,1.5381301641464233,0.36836981773376465,0.36836981773376465,3.8029346466064453,3.8029346466064453,1.5789337158203125,1.5789337158203125,0.36836981773376465,0.38029345870018005,0.7894668579101562,0.84375,0.84375,0.817683096630465,0.817683096630465,0.8381944444444444,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994762112614579,0.6479841759428382,3.7674866020679474,234.41889169625938,mmbind_weighted_contrastive,1.0,"[""client_036"", ""client_021"", ""client_022"", ""client_019"", ""client_018"", ""client_000"", ""client_038"", ""client_007""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
108,108,1.5181498527526855,1.5181498527526855,1.5181498527526855,0.3349032998085022,0.3349032998085022,3.853732109069824,3.853732109069824,1.5957468748092651,1.5957468748092651,0.3349032998085022,0.38537320494651794,0.7978734374046326,0.875,0.875,0.7561783245993773,0.7561783245993773,0.8589022271588062,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9994858611825193,0.637187363114208,3.700020581483841,233.3435654223722,mmbind_weighted_contrastive,1.0,"[""client_029"", ""client_016"", ""client_015"", ""client_023"", ""client_009"", ""client_035"", ""client_034"", ""client_003""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
109,109,1.8438808917999268,1.8438808917999268,1.8438808917999268,0.6202367544174194,0.6202367544174194,3.8355185985565186,3.8355185985565186,1.6801846027374268,1.6801846027374268,0.6202367544174194,0.38355186581611633,0.8400923013687134,0.734375,0.734375,0.7227564102564102,0.7227564102564102,0.7293097527472527,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996634413125789,0.6392031610012054,3.401505619287491,229.3318541853514,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_033"", ""client_039"", ""client_020"", ""client_001"", ""client_013"", ""client_008"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
110,110,1.5314435958862305,1.5314435958862305,1.5314435958862305,0.38185542821884155,0.38185542821884155,3.8052003383636475,3.8052003383636475,1.53813636302948,1.53813636302948,0.38185542821884155,0.3805200457572937,0.76906818151474,0.859375,0.859375,0.8108736942070275,0.8108736942070275,0.8385772792022792,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6453904649242759,3.3637596368789673,239.35295315363328,mmbind_weighted_contrastive,1.0,"[""client_027"", ""client_012"", ""client_030"", ""client_004"", ""client_010"", ""client_006"", ""client_031"", ""client_026""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
111,111,1.547555685043335,1.547555685043335,1.547555685043335,0.38008949160575867,0.38008949160575867,3.8243815898895264,3.8243815898895264,1.5700562000274658,1.5700562000274658,0.38008949160575867,0.38243815302848816,0.7850281000137329,0.8125,0.8125,0.8515410515410515,0.8515410515410515,0.8029623154623154,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996754563894523,0.6620224118232727,3.1875670850276947,228.28701192792505,mmbind_weighted_contrastive,1.0,"[""client_013"", ""client_002"", ""client_039"", ""client_001"", ""client_032"", ""client_026"", ""client_017"", ""client_028""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
112,112,1.524449348449707,1.524449348449707,1.524449348449707,0.3426344096660614,0.3426344096660614,3.825953722000122,3.825953722000122,1.5984392166137695,1.5984392166137695,0.3426344096660614,0.38259539008140564,0.7992196083068848,0.859375,0.859375,0.8379268879268879,0.8379268879268879,0.8495693542568543,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995219123505976,0.6663693389855325,3.1608876287937164,229.79161672046757,mmbind_weighted_contrastive,1.0,"[""client_035"", ""client_007"", ""client_011"", ""client_030"", ""client_025"", ""client_020"", ""client_018"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
113,113,1.444152593612671,1.444152593612671,1.444152593612671,0.27938392758369446,0.27938392758369446,3.9061086177825928,3.9061086177825928,1.5483155250549316,1.5483155250549316,0.27938392758369446,0.39061087369918823,0.7741577625274658,0.9375,0.9375,0.87012987012987,0.87012987012987,0.932224025974026,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995303326810177,0.6454870812594891,3.1225474774837494,233.1740722404502,mmbind_weighted_contrastive,1.0,"[""client_010"", ""client_022"", ""client_027"", ""client_016"", ""client_031"", ""client_003"", ""client_009"", ""client_034""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
114,114,1.4451234340667725,1.4451234340667725,1.4451234340667725,0.26742273569107056,0.26742273569107056,3.92590069770813,3.92590069770813,1.5702210664749146,1.5702210664749146,0.26742273569107056,0.39259007573127747,0.7851105332374573,0.90625,0.90625,0.9047258297258297,0.9047258297258297,0.9127570346320346,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996923076923077,0.6350550749339163,3.134816199541092,235.7191034645948,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_038"", ""client_029"", ""client_008"", ""client_012"", ""client_021"", ""client_037"", ""client_014""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
115,115,1.4299936294555664,1.4299936294555664,1.4299936294555664,0.2652612626552582,0.2652612626552582,3.8669662475585938,3.8669662475585938,1.5560715198516846,1.5560715198516846,0.2652612626552582,0.38669663667678833,0.7780357599258423,0.90625,0.90625,0.7659637061810977,0.7659637061810977,0.8864240756224452,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6374359522014856,3.122639447450638,228.0094453911879,mmbind_weighted_contrastive,1.0,"[""client_033"", ""client_000"", ""client_036"", ""client_019"", ""client_005"", ""client_023"", ""client_015"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
116,116,1.5465948581695557,1.5465948581695557,1.5465948581695557,0.3625331521034241,0.3625331521034241,3.893073320388794,3.893073320388794,1.5895086526870728,1.5895086526870728,0.3625331521034241,0.3893073499202728,0.7947543263435364,0.875,0.875,0.8207264957264956,0.8207264957264956,0.8798477564102565,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999702823179792,0.6363489180803299,3.0513658225536346,231.27506538946182,mmbind_weighted_contrastive,1.0,"[""client_005"", ""client_010"", ""client_024"", ""client_016"", ""client_007"", ""client_038"", ""client_039"", ""client_027""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
117,117,1.445189118385315,1.445189118385315,1.445189118385315,0.3232891261577606,0.3232891261577606,3.7479684352874756,3.7479684352874756,1.4942063093185425,1.4942063093185425,0.3232891261577606,0.3747968375682831,0.7471031546592712,0.90625,0.90625,0.8450559516735986,0.8450559516735986,0.8985814022578729,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995618838992333,0.6378058991394937,3.0184053480625153,225.89370470467838,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_026"", ""client_022"", ""client_008"", ""client_013"", ""client_036"", ""client_031"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
