round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
42,0.924856424331665,0.9136217832565308,0.2246924787759781,0.05,0.517578125,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_007"", ""0:2"": ""client_005"", ""0:3"": ""client_008"", ""1:0"": ""client_014"", ""1:1"": ""client_015"", ""1:2"": ""client_013"", ""1:3"": ""client_011""}"
43,0.9283155202865601,0.9145298600196838,0.2757137715816498,0.05,0.498046875,2,4,8,8,"{""0:0"": ""client_001"", ""0:1"": ""client_002"", ""0:2"": ""client_007"", ""0:3"": ""client_000"", ""1:0"": ""client_010"", ""1:1"": ""client_019"", ""1:2"": ""client_013"", ""1:3"": ""client_015""}"
44,0.8904908299446106,0.8785901069641113,0.2380141019821167,0.05,0.52734375,2,4,8,8,"{""0:0"": ""client_009"", ""0:1"": ""client_006"", ""0:2"": ""client_008"", ""0:3"": ""client_004"", ""1:0"": ""client_016"", ""1:1"": ""client_012"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
45,0.899353563785553,0.8860442042350769,0.2661876976490021,0.05,0.548828125,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_005"", ""0:2"": ""client_002"", ""0:3"": ""client_001"", ""1:0"": ""client_011"", ""1:1"": ""client_017"", ""1:2"": ""client_019"", ""1:3"": ""client_010""}"
46,0.9028089642524719,0.89109867811203,0.23420624434947968,0.05,0.55078125,2,4,8,8,"{""0:0"": ""client_007"", ""0:1"": ""client_000"", ""0:2"": ""client_004"", ""0:3"": ""client_006"", ""1:0"": ""client_016"", ""1:1"": ""client_013"", ""1:2"": ""client_015"", ""1:3"": ""client_019""}"
47,0.9109406471252441,0.8995480537414551,0.22785194218158722,0.05,0.546875,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_009"", ""0:2"": ""client_002"", ""0:3"": ""client_005"", ""1:0"": ""client_010"", ""1:1"": ""client_012"", ""1:2"": ""client_017"", ""1:3"": ""client_011""}"
48,0.9540813565254211,0.9400709867477417,0.2802073657512665,0.05,0.51953125,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_001"", ""0:2"": ""client_000"", ""0:3"": ""client_008"", ""1:0"": ""client_014"", ""1:1"": ""client_018"", ""1:2"": ""client_019"", ""1:3"": ""client_017""}"
49,0.8894360661506653,0.8779969215393066,0.2287825495004654,0.05,0.53125,2,4,8,8,"{""0:0"": ""client_007"", ""0:1"": ""client_006"", ""0:2"": ""client_002"", ""0:3"": ""client_005"", ""1:0"": ""client_016"", ""1:1"": ""client_012"", ""1:2"": ""client_013"", ""1:3"": ""client_015""}"
50,0.9281964302062988,0.9155381917953491,0.2531643807888031,0.05,0.486328125,2,4,8,8,"{""0:0"": ""client_009"", ""0:1"": ""client_004"", ""0:2"": ""client_001"", ""0:3"": ""client_003"", ""1:0"": ""client_011"", ""1:1"": ""client_010"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
51,0.8924106955528259,0.8813037276268005,0.22213959693908691,0.05,0.529296875,2,4,8,8,"{""0:0"": ""client_001"", ""0:1"": ""client_000"", ""0:2"": ""client_007"", ""0:3"": ""client_006"", ""1:0"": ""client_016"", ""1:1"": ""client_015"", ""1:2"": ""client_013"", ""1:3"": ""client_018""}"
52,0.9182279706001282,0.9068631529808044,0.22729627788066864,0.05,0.45703125,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_003"", ""0:2"": ""client_005"", ""0:3"": ""client_009"", ""1:0"": ""client_017"", ""1:1"": ""client_010"", ""1:2"": ""client_014"", ""1:3"": ""client_012""}"
53,0.8800508379936218,0.8683207631111145,0.23460137844085693,0.05,0.5234375,2,4,8,8,"{""0:0"": ""client_004"", ""0:1"": ""client_002"", ""0:2"": ""client_003"", ""0:3"": ""client_007"", ""1:0"": ""client_019"", ""1:1"": ""client_011"", ""1:2"": ""client_013"", ""1:3"": ""client_012""}"
54,0.8986749053001404,0.8880361318588257,0.2127760499715805,0.05,0.517578125,2,4,8,8,"{""0:0"": ""client_008"", ""0:1"": ""client_001"", ""0:2"": ""client_009"", ""0:3"": ""client_006"", ""1:0"": ""client_010"", ""1:1"": ""client_017"", ""1:2"": ""client_018"", ""1:3"": ""client_014""}"
55,0.916337251663208,0.9036567211151123,0.2536107301712036,0.05,0.494140625,2,4,8,8,"{""0:0"": ""client_005"", ""0:1"": ""client_000"", ""0:2"": ""client_002"", ""0:3"": ""client_004"", ""1:0"": ""client_016"", ""1:1"": ""client_015"", ""1:2"": ""client_019"", ""1:3"": ""client_011""}"
56,0.87729811668396,0.8639187812805176,0.2675867974758148,0.05,0.537109375,2,4,8,8,"{""0:0"": ""client_009"", ""0:1"": ""client_008"", ""0:2"": ""client_004"", ""0:3"": ""client_001"", ""1:0"": ""client_017"", ""1:1"": ""client_012"", ""1:2"": ""client_015"", ""1:3"": ""client_014""}"
57,0.8567620515823364,0.8459067344665527,0.2171061486005783,0.05,0.5078125,2,4,8,8,"{""0:0"": ""client_003"", ""0:1"": ""client_007"", ""0:2"": ""client_005"", ""0:3"": ""client_002"", ""1:0"": ""client_019"", ""1:1"": ""client_013"", ""1:2"": ""client_018"", ""1:3"": ""client_010""}"
