round,loss,loss_cls,loss_align,lambda_align,accuracy,Q_star,r,K_t,grad_return_count,feature_map_json
32,1.7923773527145386,1.789916753768921,0.24605920910835266,0.01,0.361328125,4,4,16,16,"{""0:0"": ""client_017"", ""0:1"": ""client_016"", ""0:2"": ""client_010"", ""0:3"": ""client_019"", ""1:0"": ""client_037"", ""1:1"": ""client_034"", ""1:2"": ""client_033"", ""1:3"": ""client_031"", ""2:0"": ""client_009"", ""2:1"": ""client_007"", ""2:2"": ""client_002"", ""2:3"": ""client_003"", ""3:0"": ""client_022"", ""3:1"": ""client_023"", ""3:2"": ""client_025"", ""3:3"": ""client_028""}"
33,1.7561792135238647,1.7526190280914307,0.3560190796852112,0.01,0.369140625,4,4,16,16,"{""0:0"": ""client_012"", ""0:1"": ""client_014"", ""0:2"": ""client_010"", ""0:3"": ""client_019"", ""1:0"": ""client_038"", ""1:1"": ""client_036"", ""1:2"": ""client_037"", ""1:3"": ""client_034"", ""2:0"": ""client_008"", ""2:1"": ""client_000"", ""2:2"": ""client_006"", ""2:3"": ""client_002"", ""3:0"": ""client_024"", ""3:1"": ""client_021"", ""3:2"": ""client_023"", ""3:3"": ""client_028""}"
34,1.7150477170944214,1.7120518684387207,0.29958856105804443,0.01,0.39453125,4,4,16,16,"{""0:0"": ""client_011"", ""0:1"": ""client_016"", ""0:2"": ""client_015"", ""0:3"": ""client_017"", ""1:0"": ""client_035"", ""1:1"": ""client_033"", ""1:2"": ""client_031"", ""1:3"": ""client_039"", ""2:0"": ""client_003"", ""2:1"": ""client_004"", ""2:2"": ""client_001"", ""2:3"": ""client_005"", ""3:0"": ""client_026"", ""3:1"": ""client_027"", ""3:2"": ""client_022"", ""3:3"": ""client_029""}"
35,1.6879265308380127,1.6841578483581543,0.3768720030784607,0.01,0.4140625,4,4,16,16,"{""0:0"": ""client_013"", ""0:1"": ""client_018"", ""0:2"": ""client_014"", ""0:3"": ""client_012"", ""1:0"": ""client_032"", ""1:1"": ""client_030"", ""1:2"": ""client_038"", ""1:3"": ""client_036"", ""2:0"": ""client_009"", ""2:1"": ""client_007"", ""2:2"": ""client_000"", ""2:3"": ""client_008"", ""3:0"": ""client_020"", ""3:1"": ""client_025"", ""3:2"": ""client_024"", ""3:3"": ""client_021""}"
36,1.6424181461334229,1.6384631395339966,0.39549651741981506,0.01,0.3984375,4,4,16,16,"{""0:0"": ""client_012"", ""0:1"": ""client_015"", ""0:2"": ""client_011"", ""0:3"": ""client_016"", ""1:0"": ""client_032"", ""1:1"": ""client_033"", ""1:2"": ""client_035"", ""1:3"": ""client_034"", ""2:0"": ""client_009"", ""2:1"": ""client_003"", ""2:2"": ""client_005"", ""2:3"": ""client_006"", ""3:0"": ""client_020"", ""3:1"": ""client_021"", ""3:2"": ""client_022"", ""3:3"": ""client_029""}"
37,1.6485949754714966,1.6441024541854858,0.44925370812416077,0.01,0.4248046875,4,4,16,16,"{""0:0"": ""client_018"", ""0:1"": ""client_014"", ""0:2"": ""client_017"", ""0:3"": ""client_013"", ""1:0"": ""client_030"", ""1:1"": ""client_038"", ""1:2"": ""client_031"", ""1:3"": ""client_039"", ""2:0"": ""client_001"", ""2:1"": ""client_004"", ""2:2"": ""client_000"", ""2:3"": ""client_007"", ""3:0"": ""client_024"", ""3:1"": ""client_023"", ""3:2"": ""client_026"", ""3:3"": ""client_025""}"
38,1.5737124681472778,1.5683766603469849,0.5335781574249268,0.01,0.435546875,4,4,16,16,"{""0:0"": ""client_019"", ""0:1"": ""client_010"", ""0:2"": ""client_015"", ""0:3"": ""client_014"", ""1:0"": ""client_037"", ""1:1"": ""client_036"", ""1:2"": ""client_030"", ""1:3"": ""client_033"", ""2:0"": ""client_008"", ""2:1"": ""client_002"", ""2:2"": ""client_004"", ""2:3"": ""client_000"", ""3:0"": ""client_028"", ""3:1"": ""client_027"", ""3:2"": ""client_029"", ""3:3"": ""client_020""}"
39,1.591485857963562,1.5861880779266357,0.5297768115997314,0.01,0.4091796875,4,4,16,16,"{""0:0"": ""client_013"", ""0:1"": ""client_016"", ""0:2"": ""client_011"", ""0:3"": ""client_018"", ""1:0"": ""client_039"", ""1:1"": ""client_038"", ""1:2"": ""client_032"", ""1:3"": ""client_035"", ""2:0"": ""client_007"", ""2:1"": ""client_005"", ""2:2"": ""client_003"", ""2:3"": ""client_006"", ""3:0"": ""client_025"", ""3:1"": ""client_023"", ""3:2"": ""client_024"", ""3:3"": ""client_022""}"
40,1.5520811080932617,1.5453225374221802,0.6758512854576111,0.01,0.4296875,4,4,16,16,"{""0:0"": ""client_017"", ""0:1"": ""client_012"", ""0:2"": ""client_010"", ""0:3"": ""client_019"", ""1:0"": ""client_031"", ""1:1"": ""client_034"", ""1:2"": ""client_036"", ""1:3"": ""client_037"", ""2:0"": ""client_009"", ""2:1"": ""client_001"", ""2:2"": ""client_002"", ""2:3"": ""client_008"", ""3:0"": ""client_026"", ""3:1"": ""client_021"", ""3:2"": ""client_027"", ""3:3"": ""client_028""}"
41,1.5067920684814453,1.4994630813598633,0.7328938245773315,0.01,0.435546875,4,4,16,16,"{""0:0"": ""client_012"", ""0:1"": ""client_011"", ""0:2"": ""client_017"", ""0:3"": ""client_015"", ""1:0"": ""client_032"", ""1:1"": ""client_030"", ""1:2"": ""client_033"", ""1:3"": ""client_031"", ""2:0"": ""client_001"", ""2:1"": ""client_008"", ""2:2"": ""client_009"", ""2:3"": ""client_005"", ""3:0"": ""client_028"", ""3:1"": ""client_021"", ""3:2"": ""client_026"", ""3:3"": ""client_029""}"
