global_round,round,loss,train_total_loss,mean_loss,classification_loss,train_classification_loss,contrastive_loss,train_contrastive_loss,heterogeneous_loss,train_heterogeneous_loss,weighted_classification_loss,weighted_contrastive_loss,weighted_heterogeneous_loss,accuracy,train_accuracy,macro_f1,train_macro_f1,weighted_f1,K_t,pseudo_batch_size,pseudo_yield,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
141,141,1.2038193941116333,1.2038193941116333,1.2038193941116333,0.17758625745773315,0.17758625745773315,3.789419174194336,3.789419174194336,1.2945823669433594,1.2945823669433594,0.17758625745773315,0.37894192337989807,0.6472911834716797,0.921875,0.921875,0.8465608465608465,0.8465608465608465,0.9295634920634921,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997988433492583,0.16340578626841307,2.3676218688488007,217.92984582216013,mmbind_weighted_contrastive,1.0,"[""client_026"", ""client_004"", ""client_036"", ""client_001"", ""client_029"", ""client_017"", ""client_032"", ""client_018""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
142,142,1.4248850345611572,1.4248850345611572,1.4248850345611572,0.32588300108909607,0.32588300108909607,3.747220993041992,3.747220993041992,1.4485598802566528,1.4485598802566528,0.32588300108909607,0.37472209334373474,0.7242799401283264,0.875,0.875,0.8691495702365267,0.8691495702365267,0.8649244776962167,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997025285076847,0.1501161903142929,2.2907298505306244,203.06529115964076,mmbind_weighted_contrastive,1.0,"[""client_034"", ""client_035"", ""client_028"", ""client_007"", ""client_019"", ""client_013"", ""client_009"", ""client_023""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
143,143,1.1995095014572144,1.1995095014572144,1.1995095014572144,0.14807289838790894,0.14807289838790894,3.8454227447509766,3.8454227447509766,1.3337886333465576,1.3337886333465576,0.14807289838790894,0.3845422863960266,0.6668943166732788,0.9375,0.9375,0.8841269841269841,0.8841269841269841,0.9364583333333334,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997066731850404,0.15103172697126865,2.2547981441020966,213.07713745703222,mmbind_weighted_contrastive,1.0,"[""client_039"", ""client_012"", ""client_022"", ""client_021"", ""client_006"", ""client_016"", ""client_000"", ""client_030""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
144,144,1.3167898654937744,1.3167898654937744,1.3167898654937744,0.27957332134246826,0.27957332134246826,3.773165702819824,3.773165702819824,1.319799780845642,1.319799780845642,0.27957332134246826,0.37731656432151794,0.659899890422821,0.890625,0.890625,0.8383190883190883,0.8383190883190883,0.9022435897435898,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998071359691417,0.1515089049935341,2.2573686838150024,201.86636025100597,mmbind_weighted_contrastive,1.0,"[""client_020"", ""client_008"", ""client_010"", ""client_037"", ""client_024"", ""client_014"", ""client_005"", ""client_038""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
145,145,1.3760384321212769,1.3760384321212769,1.3760384321212769,0.3262374997138977,0.3262374997138977,3.774169921875,3.774169921875,1.3447678089141846,1.3447678089141846,0.3262374997138977,0.3774169981479645,0.6723839044570923,0.859375,0.859375,0.8773504273504273,0.8773504273504273,0.8640224358974359,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.1699964152649045,2.1931583285331726,220.0305593770754,mmbind_weighted_contrastive,1.0,"[""client_015"", ""client_031"", ""client_025"", ""client_002"", ""client_011"", ""client_027"", ""client_003"", ""client_033""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
146,146,1.135545015335083,1.135545015335083,1.135545015335083,0.07754506915807724,0.07754506915807724,3.9014759063720703,3.9014759063720703,1.3357045650482178,1.3357045650482178,0.07754506915807724,0.3901475965976715,0.6678522825241089,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999812382739212,0.1523846979252994,2.170404016971588,214.6191261007334,mmbind_weighted_contrastive,1.0,"[""client_031"", ""client_028"", ""client_008"", ""client_027"", ""client_009"", ""client_032"", ""client_012"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
147,147,1.1772520542144775,1.1772520542144775,1.1772520542144775,0.15954016149044037,0.15954016149044037,3.8137481212615967,3.8137481212615967,1.272674322128296,1.272674322128296,0.15954016149044037,0.3813748061656952,0.636337161064148,0.953125,0.953125,0.9501262626262627,0.9501262626262627,0.9544270833333334,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997224149895906,0.15044419514015317,2.177921622991562,213.09179141372442,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_017"", ""client_039"", ""client_004"", ""client_036"", ""client_006"", ""client_029"", ""client_014""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
148,148,1.278663992881775,1.278663992881775,1.278663992881775,0.20532849431037903,0.20532849431037903,3.7611231803894043,3.7611231803894043,1.3944463729858398,1.3944463729858398,0.20532849431037903,0.37611231207847595,0.6972231864929199,0.953125,0.953125,0.9470021122195035,0.9470021122195035,0.9519923615032312,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997261524418074,0.16126862121745944,2.1453928351402283,200.41018026109668,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_000"", ""client_018"", ""client_025"", ""client_034"", ""client_005"", ""client_024"", ""client_037""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
149,149,1.139750599861145,1.139750599861145,1.139750599861145,0.14154022932052612,0.14154022932052612,3.812638998031616,3.812638998031616,1.2338929176330566,1.2338929176330566,0.14154022932052612,0.3812639117240906,0.6169464588165283,0.921875,0.921875,0.837121212121212,0.837121212121212,0.9169034090909091,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998198603918036,0.15655021322891116,2.1103377640247345,210.26398394242278,mmbind_weighted_contrastive,1.0,"[""client_007"", ""client_003"", ""client_013"", ""client_030"", ""client_015"", ""client_023"", ""client_026"", ""client_035""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
150,150,1.2965013980865479,1.2965013980865479,1.2965013980865479,0.2802093029022217,0.2802093029022217,3.756186008453369,3.756186008453369,1.2813469171524048,1.2813469171524048,0.2802093029022217,0.3756186068058014,0.6406734585762024,0.90625,0.90625,0.9242479600535866,0.9242479600535866,0.9084707252466204,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.153740624897182,2.0328685641288757,207.2398785536352,mmbind_weighted_contrastive,1.0,"[""client_033"", ""client_001"", ""client_022"", ""client_010"", ""client_011"", ""client_038"", ""client_002"", ""client_020""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
151,151,1.1179871559143066,1.1179871559143066,1.1179871559143066,0.1371641457080841,0.1371641457080841,3.789299726486206,3.789299726486206,1.203786015510559,1.203786015510559,0.1371641457080841,0.3789299726486206,0.6018930077552795,0.96875,0.96875,0.9704545454545456,0.9704545454545456,0.967578125,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998245998684498,0.155158924870193,2.0206196010112762,210.83392835996347,mmbind_weighted_contrastive,1.0,"[""client_008"", ""client_024"", ""client_030"", ""client_028"", ""client_032"", ""client_007"", ""client_017"", ""client_015""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
152,152,1.120000958442688,1.120000958442688,1.120000958442688,0.09384516626596451,0.09384516626596451,3.876753330230713,3.876753330230713,1.276960849761963,1.276960849761963,0.09384516626596451,0.38767534494400024,0.6384804248809814,0.984375,0.984375,0.9595959595959596,0.9595959595959596,0.9826388888888888,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997403721332756,0.15741660678759217,2.009603202342987,202.07706659648102,mmbind_weighted_contrastive,1.0,"[""client_014"", ""client_029"", ""client_033"", ""client_021"", ""client_019"", ""client_004"", ""client_005"", ""client_034""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
153,153,1.1160426139831543,1.1160426139831543,1.1160426139831543,0.11489032208919525,0.11489032208919525,3.718630313873291,3.718630313873291,1.2585786581039429,1.2585786581039429,0.11489032208919525,0.3718630373477936,0.6292893290519714,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997437540038437,0.15488519798964262,2.048984318971634,208.03050978609826,mmbind_weighted_contrastive,1.0,"[""client_009"", ""client_018"", ""client_038"", ""client_037"", ""client_002"", ""client_025"", ""client_012"", ""client_022""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
154,154,1.108670711517334,1.108670711517334,1.108670711517334,0.0901971384882927,0.0901971384882927,3.811634063720703,3.811634063720703,1.2746204137802124,1.2746204137802124,0.0901971384882927,0.38116341829299927,0.6373102068901062,0.96875,0.96875,0.9654729109274564,0.9654729109274564,0.968560606060606,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999831365935919,0.14747141674160957,2.043437659740448,209.76353581208969,mmbind_weighted_contrastive,1.0,"[""client_010"", ""client_016"", ""client_003"", ""client_031"", ""client_026"", ""client_027"", ""client_036"", ""client_000""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
155,155,1.1013137102127075,1.1013137102127075,1.1013137102127075,0.09067823737859726,0.09067823737859726,3.8358421325683594,3.8358421325683594,1.2541024684906006,1.2541024684906006,0.09067823737859726,0.38358423113822937,0.6270512342453003,0.984375,0.984375,0.8961038961038962,0.8961038961038962,0.9776785714285714,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.14968820801004767,2.0360249280929565,210.65781897230772,mmbind_weighted_contrastive,1.0,"[""client_035"", ""client_023"", ""client_011"", ""client_020"", ""client_006"", ""client_001"", ""client_013"", ""client_039""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
156,156,1.2034971714019775,1.2034971714019775,1.2034971714019775,0.19078657031059265,0.19078657031059265,3.7434945106506348,3.7434945106506348,1.2767221927642822,1.2767221927642822,0.19078657031059265,0.374349445104599,0.6383610963821411,0.9375,0.9375,0.9277777777777777,0.9277777777777777,0.9354166666666668,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998356614626129,0.1534791816957295,1.985068529844284,203.2207488680433,mmbind_weighted_contrastive,1.0,"[""client_010"", ""client_026"", ""client_030"", ""client_004"", ""client_005"", ""client_022"", ""client_038"", ""client_019""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
157,157,1.0722283124923706,1.0722283124923706,1.0722283124923706,0.09789381176233292,0.09789381176233292,3.76562762260437,3.76562762260437,1.1955435276031494,1.1955435276031494,0.09789381176233292,0.37656277418136597,0.5977717638015747,0.96875,0.96875,0.8907407407407408,0.8907407407407408,0.9631944444444445,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997566416548368,0.1500461921095848,1.9689359962940216,207.54343878905638,mmbind_weighted_contrastive,1.0,"[""client_014"", ""client_032"", ""client_029"", ""client_009"", ""client_008"", ""client_017"", ""client_033"", ""client_020""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
158,158,1.1799004077911377,1.1799004077911377,1.1799004077911377,0.17887809872627258,0.17887809872627258,3.8196825981140137,3.8196825981140137,1.2381081581115723,1.2381081581115723,0.17887809872627258,0.38196825981140137,0.6190540790557861,0.90625,0.90625,0.8484126984126985,0.8484126984126985,0.9040178571428572,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997597116539848,0.15085431328043342,1.946901261806488,206.57825596403563,mmbind_weighted_contrastive,1.0,"[""client_023"", ""client_006"", ""client_018"", ""client_036"", ""client_016"", ""client_000"", ""client_025"", ""client_035""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
159,159,1.1800553798675537,1.1800553798675537,1.1800553798675537,0.13484956324100494,0.13484956324100494,3.8220152854919434,3.8220152854919434,1.3260085582733154,1.3260085582733154,0.13484956324100494,0.38220152258872986,0.6630042791366577,1.0,1.0,1.0,1.0,1.0,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998418034407751,0.15177141083404422,2.009424149990082,203.040804918739,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_011"", ""client_027"", ""client_002"", ""client_034"", ""client_001"", ""client_021"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
160,160,1.193697452545166,1.193697452545166,1.193697452545166,0.18871115148067474,0.18871115148067474,3.74294376373291,3.74294376373291,1.2613837718963623,1.2613837718963623,0.18871115148067474,0.37429437041282654,0.6306918859481812,0.9375,0.9375,0.9516177602302004,0.9516177602302004,0.9383683750460066,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15033298870548606,2.0134600400924683,208.7462252251571,mmbind_weighted_contrastive,1.0,"[""client_024"", ""client_028"", ""client_039"", ""client_013"", ""client_015"", ""client_003"", ""client_031"", ""client_007""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
161,161,1.174215316772461,1.174215316772461,1.174215316772461,0.1925567239522934,0.1925567239522934,3.771766424179077,3.771766424179077,1.2089637517929077,1.2089637517929077,0.1925567239522934,0.3771766424179077,0.6044818758964539,0.921875,0.921875,0.9227457034943666,0.9227457034943666,0.9196869307163424,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998457087753134,0.15147569216787815,1.9826723039150238,203.48113183298847,mmbind_weighted_contrastive,1.0,"[""client_012"", ""client_028"", ""client_004"", ""client_036"", ""client_026"", ""client_033"", ""client_013"", ""client_005""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
162,162,1.1232476234436035,1.1232476234436035,1.1232476234436035,0.13072077929973602,0.13072077929973602,3.7586467266082764,3.7586467266082764,1.233324408531189,1.233324408531189,0.13072077929973602,0.3758646845817566,0.6166622042655945,0.953125,0.953125,0.9575163398692811,0.9575163398692811,0.9494485294117647,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997714285714285,0.15105976397171617,2.00826695561409,203.06117546901805,mmbind_weighted_contrastive,1.0,"[""client_039"", ""client_000"", ""client_003"", ""client_011"", ""client_017"", ""client_024"", ""client_037"", ""client_025""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
163,163,1.100722074508667,1.100722074508667,1.100722074508667,0.1634024679660797,0.1634024679660797,3.658730983734131,3.658730983734131,1.1428930759429932,1.1428930759429932,0.1634024679660797,0.3658730983734131,0.5714465379714966,0.9375,0.9375,0.9057971014492754,0.9057971014492754,0.927536231884058,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997742238946378,0.15047789085656404,2.050477236509323,201.18563384801382,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_022"", ""client_032"", ""client_006"", ""client_020"", ""client_014"", ""client_035"", ""client_008""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
164,164,1.142040491104126,1.142040491104126,1.142040491104126,0.1529843956232071,0.1529843956232071,3.7327353954315186,3.7327353954315186,1.231564998626709,1.231564998626709,0.1529843956232071,0.3732735514640808,0.6157824993133545,0.96875,0.96875,0.9585769980506823,0.9585769980506823,0.9665570175438597,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998513011152417,0.15264598513022065,2.055319845676422,201.43610795849236,mmbind_weighted_contrastive,1.0,"[""client_007"", ""client_023"", ""client_038"", ""client_018"", ""client_001"", ""client_027"", ""client_034"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
165,165,1.1022975444793701,1.1022975444793701,1.1022975444793701,0.13019797205924988,0.13019797205924988,3.7220025062561035,3.7220025062561035,1.1997987031936646,1.1997987031936646,0.13019797205924988,0.37220025062561035,0.5998993515968323,0.984375,0.984375,0.9841269841269842,0.9841269841269842,0.9836309523809524,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.14954016916453838,2.100246697664261,207.97441064292798,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_031"", ""client_009"", ""client_010"", ""client_030"", ""client_029"", ""client_002"", ""client_015""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
166,166,1.1417415142059326,1.1417415142059326,1.1417415142059326,0.14695997536182404,0.14695997536182404,3.7703680992126465,3.7703680992126465,1.2354893684387207,1.2354893684387207,0.14695997536182404,0.37703680992126465,0.6177446842193604,0.9375,0.9375,0.9482905611135276,0.9482905611135276,0.9357595693779904,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998548621190131,0.16090185334905982,1.9983331561088562,198.3811756898358,mmbind_weighted_contrastive,1.0,"[""client_026"", ""client_036"", ""client_022"", ""client_001"", ""client_005"", ""client_011"", ""client_015"", ""client_030""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
167,167,1.0713046789169312,1.0713046789169312,1.0713046789169312,0.0943557396531105,0.0943557396531105,3.7028961181640625,3.7028961181640625,1.2133185863494873,1.2133185863494873,0.0943557396531105,0.3702896237373352,0.6066592931747437,0.96875,0.96875,0.9714285714285715,0.9714285714285715,0.9678571428571427,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997849076895501,0.15080312313511968,1.9725454449653625,200.10427390877157,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_034"", ""client_025"", ""client_007"", ""client_023"", ""client_038"", ""client_014"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
168,168,1.0638985633850098,1.0638985633850098,1.0638985633850098,0.07915885001420975,0.07915885001420975,3.8476779460906982,3.8476779460906982,1.1999439001083374,1.1999439001083374,0.07915885001420975,0.3847678005695343,0.5999719500541687,0.96875,0.96875,0.970090515545061,0.970090515545061,0.9686417748917748,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999787460148778,0.1755571928806603,1.9946446120738983,204.30601825291524,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_013"", ""client_003"", ""client_016"", ""client_039"", ""client_027"", ""client_031"", ""client_028""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
169,169,1.0995434522628784,1.0995434522628784,1.0995434522628784,0.1541457325220108,0.1541457325220108,3.6468429565429688,3.6468429565429688,1.1614267826080322,1.1614267826080322,0.1541457325220108,0.3646843135356903,0.5807133913040161,0.9375,0.9375,0.9481481481481482,0.9481481481481482,0.9319444444444445,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998599684929109,0.15189902484416962,1.9410778880119324,200.77769949668436,mmbind_weighted_contrastive,1.0,"[""client_020"", ""client_008"", ""client_002"", ""client_024"", ""client_017"", ""client_018"", ""client_033"", ""client_035""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
170,170,1.136397123336792,1.136397123336792,1.136397123336792,0.1210407018661499,0.1210407018661499,3.8605666160583496,3.8605666160583496,1.2585995197296143,1.2585995197296143,0.1210407018661499,0.38605666160583496,0.6292997598648071,0.953125,0.953125,0.9041889483065955,0.9041889483065955,0.9528743315508021,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.16082667605951428,1.8744255602359772,203.14188494542032,mmbind_weighted_contrastive,1.0,"[""client_009"", ""client_010"", ""client_004"", ""client_032"", ""client_037"", ""client_021"", ""client_029"", ""client_019""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
